INDE_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020,MEDIA_INDICADORES_2020,STD_INDICADORES_2020,MIN_INDICADORES_2020,MAX_INDICADORES_2020,RATIO_IDA_IAN,RATIO_IEG_IPS,DIFF_INDE_MEDIA,PEDRA_2020_NORM,PONTO_VIRADA_2020_NORM,INSTITUICAO_ENSINO_ALUNO_2020_NORM,FASE_TURMA_2020_NORM,IDADE_ALUNO_2020,ANOS_PM_2020,FAIXA_ETARIA,RATIO_ANOS_PM_IDADE,RISCO_DEFASAGEM
8.78125,9.50002,10.0,7.5,10.0,7.8125,6.49999,10.0,8.758930000000001,1.4579336425343001,6.49999,10.0,0.9999990000010001,1.333331555557926,0.022319999999998785,topazio,nao,escola publica,0g,8.0,1.0,0.0,0.12499984375019532,1
6.512222666666668,10.00002,4.2,6.875,5.666666666666667,7.291666666666667,5.611103333333335,10.0,7.092065238095238,2.220671599495719,4.2,10.00002,0.5666661000005667,0.6109082023153422,-0.5798425714285695,agata,nao,escola publica,3r,13.0,1.0,1.0,0.07692301775152481,1
8.003127333333333,9.58335,8.5,6.875,8.666666666666666,7.65625,8.29167,5.0,7.796133809523809,1.4932834154422663,5.0,9.58335,1.7333298666736,1.2363618380191448,0.2069935238095244,ametista,nao,rede decisao/uniao,3b,14.0,4.0,2.0,0.2857140816327988,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.688544833333335,10.00002,9.5,7.5,7.666666666666667,7.96875,8.5416725,10.0,8.739587023809523,1.0860213327213661,7.5,10.00002,0.7666659000007667,1.2666649777800296,-0.05104219047618841,topazio,nao,rede decisao/uniao,3b,11.0,2.0,1.0,0.1818180165290759,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.308752,9.50002,8.7,10.0,9.0,7.1875,8.0,5.0,8.198217142857143,1.6894370857548409,5.0,10.0,1.7999964000072002,0.8699991300008699,0.11053485714285749,ametista,nao,rede decisao/uniao,1b,11.0,3.0,1.0,0.2727270247936138,1
7.771876666666667,9.16668,8.5,7.5,4.833333333333333,7.96875,8.208335,10.0,8.02529976190476,1.6293566976589111,4.833333333333333,10.0,0.4833328500004833,1.133331822224237,-0.2534230952380927,ametista,nao,escola publica,6a,16.0,1.0,2.0,0.06249996093752441,0
8.179167666666668,8.75001,8.5,7.5,6.666666666666667,8.541666666666666,8.333333333333334,10.0,8.32738238095238,1.040396727476296,6.666666666666667,10.0,0.6666660000006667,1.133331822224237,-0.14821471428571265,ametista,nao,escola publica,4l,13.0,2.0,1.0,0.15384603550304962,0
7.233337000000001,9.000020000000001,10.0,7.5,5.75,2.5,5.916675,10.0,7.238099285714285,2.733719510332075,2.5,10.0,0.574999425000575,1.333331555557926,-0.004762285714284609,agata,nao,escola publica,0b,8.0,0.0,0.0,0.0,1
8.783335000000001,8.500020000000001,10.0,7.5,10.0,7.5,7.166665,10.0,8.666669285714287,1.312334539857719,7.166665,10.0,0.9999990000010001,1.333331555557926,0.11666571428571437,topazio,nao,escola publica,0a,7.0,0.0,0.0,0.0,0
8.008612333333332,9.58335,8.8,5.0,7.666666666666667,8.125,7.222219999999999,10.0,8.056748095238095,1.6761131941597822,5.0,10.0,0.7666659000007667,1.7599964800070402,-0.04813576190476354,ametista,nao,escola publica,3e,13.0,4.0,1.0,0.30769207100609924,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.302779666666668,8.75001,10.0,4.375,8.333333333333334,9.791666666666666,9.222226666666666,5.0,7.924605238095237,2.290500963745265,4.375,10.0,1.6666633333400003,2.2857090612364317,0.37817442857143035,ametista,sim,escola publica,3c,14.0,1.0,2.0,0.0714285204081997,1
8.734168,7.416679999999999,9.4,7.5,10.0,8.125,7.75,10.0,8.598811428571429,1.1632111683815711,7.416679999999999,10.0,0.9999990000010001,1.2533316622244506,0.13535657142857183,topazio,nao,escola publica,1g,9.0,0.0,0.0,0.0,1
8.320209166666666,8.75001,9.2,7.5,7.333333333333333,7.96875,7.9583325,10.0,8.38720369047619,0.9704110213522947,7.333333333333333,10.0,0.7333326000007333,1.2266650311132918,-0.06699452380952309,ametista,nao,rede decisao/uniao,6a,16.0,1.0,2.0,0.06249996093752441,0
8.17278,7.416679999999999,9.6,6.25,6.0,8.75,9.05556,10.0,8.153177142857142,1.6059901658241278,6.0,10.0,0.5999994000006,1.5359975424039323,0.019602857142857033,ametista,sim,escola publica,2n,10.0,2.0,0.0,0.1999998000002,0
8.647224666666666,8.500020000000001,8.5,10.0,10.0,8.75,8.611113333333334,5.0,8.480161904761905,1.6744198658583074,5.0,10.0,1.9999960000080002,0.84999915000085,0.1670627619047611,topazio,nao,escola publica,1e,10.0,2.0,0.0,0.1999998000002,0
7.495419,8.500020000000001,9.3,7.5,6.5,7.1875,7.583335,5.0,7.367265000000001,1.382709351903598,5.0,9.3,1.2999974000052001,1.2399983466688713,0.12815399999999944,ametista,nao,escola publica,1a,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.362502000000001,9.000020000000001,10.0,7.5,9.5,8.125,7.5,5.0,8.089288571428572,1.6688248289083407,5.0,10.0,1.8999962000076,1.333331555557926,0.27321342857142916,ametista,nao,escola publica,0f,9.0,0.0,0.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.903127833333334,9.16668,8.5,6.875,6.666666666666667,8.90625,9.375007500000002,5.0,7.784229166666668,1.6350627062446519,5.0,9.375007500000002,1.3333306666720002,1.2363618380191448,0.11889866666666649,ametista,sim,rede decisao/uniao,5f,16.0,3.0,2.0,0.18749988281257324,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.579446666666667,8.33334,9.8,7.5,5.0,7.916666666666668,8.72223,5.0,7.467462380952382,1.8323255698264114,5.0,9.8,0.9999980000040001,1.3066649244467676,0.11198428571428476,ametista,sim,escola publica,4a,16.0,1.0,2.0,0.06249996093752441,1
5.635834000000001,9.50002,6.7,6.875,0.0,7.916666666666668,6.833326666666666,5.0,6.1178590476190475,3.0214945021503627,0.0,9.50002,0.0,0.9745440370268553,-0.48202504761904663,quartzo,nao,escola publica,2c,13.0,1.0,1.0,0.07692301775152481,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.482502,8.500020000000001,8.1,7.5,7.0,8.125,7.75,5.0,7.425002857142857,1.1742936174812257,5.0,8.500020000000001,1.3999972000056,1.07999856000192,0.05749914285714297,ametista,nao,escola publica,1g,12.0,2.0,1.0,0.16666652777789354,1
9.098057333333331,9.16668,9.9,6.875,9.666666666666666,7.916666666666667,8.944446666666666,10.0,8.92420857142857,1.1499520690218434,6.875,10.0,0.9666657000009666,1.4399979054575922,0.17384876190476106,topazio,sim,escola publica,3f,13.0,1.0,1.0,0.07692301775152481,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.706112,9.50002,7.6,3.75,5.5,7.5,7.555549999999998,5.0,6.629367142857142,1.9587264059137528,3.75,9.50002,1.0999978000044002,2.026661262236634,0.07674485714285773,agata,nao,escola publica,2r,12.0,1.0,1.0,0.08333326388894677,1
4.928614333333334,8.33335,5.4,3.125,4.666666666666667,5.416666666666667,4.888896666666667,2.5,4.904368571428572,1.8828124266853965,2.5,8.33335,1.8666592000298665,1.7279944704176948,0.02424576190476202,quartzo,nao,escola publica,5l,18.0,2.0,3.0,0.11111104938275035,1
7.275557333333333,8.33334,6.6,5.0,6.0,8.333333333333332,7.944450000000002,10.0,7.458731904761905,1.689897157262949,5.0,10.0,0.5999994000006,1.3199973600052801,-0.1831745714285713,agata,nao,escola publica,4l,14.0,2.0,2.0,0.1428570408163994,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.816668666666667,8.500020000000001,9.5,7.5,7.5,7.5,7.833333333333333,5.0,7.619050476190476,1.3700328463424312,5.0,9.5,1.4999970000060001,1.2666649777800296,0.19761819047619067,ametista,nao,escola publica,1j,10.0,1.0,0.0,0.0999999000001,0
7.702085,9.50002,8.5,6.25,7.5,8.4375,7.916665,5.0,7.586312142857143,1.5172863644564516,5.0,9.50002,1.4999970000060001,1.3599978240034816,0.1157728571428569,ametista,nao,escola publica,2m,12.0,2.0,1.0,0.16666652777789354,1
6.8558346666666665,8.91668,5.3,7.5,7.5,6.875,7.333333333333333,5.0,6.917859047619047,1.3627893198085048,5.0,8.91668,1.4999970000060001,0.7066657244457007,-0.06202438095238083,agata,nao,escola publica,1n,10.0,1.0,0.0,0.0999999000001,0
6.012498666666668,7.5,5.5,7.5,1.1666666666666667,8.125,6.833326666666666,10.0,6.660713333333334,2.7768499744187887,1.1666666666666667,10.0,0.11666655000011668,0.7333323555568593,-0.6482146666666653,quartzo,nao,escola publica,3f,13.0,1.0,1.0,0.07692301775152481,1
8.356669333333334,8.000020000000001,9.7,7.5,6.25,9.166666666666666,8.500003333333334,10.0,8.445241428571428,1.3182017382809348,6.25,10.0,0.624999375000625,1.2933316088911881,-0.08857209523809395,ametista,nao,escola publica,2l,9.0,1.0,0.0,0.11111098765445816,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.288543499999999,9.58335,4.0,5.0,9.0,7.96875,7.1666675,10.0,7.5312525,2.297257325205519,4.0,10.0,0.8999991000009,0.7999984000032001,-0.2427090000000005,ametista,nao,escola publica,3a,13.0,1.0,1.0,0.07692301775152481,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
9.233336,9.50002,10.0,7.5,10.0,7.5,8.91667,10.0,9.059527142857144,1.135206260564048,7.5,10.0,0.9999990000010001,1.333331555557926,0.17380885714285554,topazio,sim,escola publica,0b,8.0,0.0,0.0,0.0,0
7.682224000000001,9.000020000000001,6.3,7.5,10.0,7.5,7.61111,5.0,7.558732857142857,1.6420646857408339,5.0,10.0,1.9999960000080002,0.8399988800014934,0.12349114285714347,ametista,nao,escola publica,1r,11.0,1.0,1.0,0.09090900826453795,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.638334333333334,9.58335,8.4,6.875,7.666666666666667,8.125,7.33333,5.0,7.5690495238095234,1.4261708074426385,5.0,9.58335,1.5333302666728001,1.2218164046306843,0.06928480952381033,ametista,nao,escola publica,5g,16.0,1.0,2.0,0.06249996093752441,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.841669,9.000020000000001,8.5,6.25,6.5,5.0,9.083335,10.0,7.761907857142857,1.8411653756607915,5.0,10.0,0.64999935000065,1.3599978240034816,0.07976114285714253,ametista,sim,escola publica,2h,10.0,3.0,0.0,0.2999997000003,0
7.424375833333333,7.08334,6.2,6.875,7.666666666666667,7.96875,7.2916675,10.0,7.583632023809524,1.207350896148857,6.2,10.0,0.7666659000007667,0.9018168700845527,-0.15925619047619044,ametista,nao,escola publica,4e,14.0,1.0,2.0,0.0714285204081997,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.519446,9.000020000000001,8.0,4.375,6.0,5.208333333333333,8.055553333333332,2.5,6.162700952380953,2.3294305247688474,2.5,9.000020000000001,2.3999904000383996,1.8285672489891454,0.35674504761904746,agata,nao,escola publica,1e,15.0,2.0,2.0,0.1333332444445037,1
7.982502,8.500020000000001,8.1,7.5,10.0,7.291666666666667,7.666666666666666,5.0,7.722621904761904,1.5046758769802013,5.0,10.0,1.9999960000080002,1.07999856000192,0.2598800952380964,ametista,nao,escola publica,1k,10.0,0.0,0.0,0.0,1
8.664586,10.00002,10.0,7.5,7.5,7.8125,8.16667,10.0,8.711312857142858,1.2261901208039243,7.5,10.00002,0.7499992500007501,1.333331555557926,-0.046726857142857625,topazio,nao,escola publica,0e,8.0,1.0,0.0,0.12499984375019532,0
7.393334666666667,8.41668,8.3,7.5,8.0,5.416666666666666,7.5,5.0,7.161906666666666,1.3856665234864816,5.0,8.41668,1.5999968000064002,1.1066651911130787,0.23142800000000108,ametista,nao,escola publica,1j,11.0,1.0,1.0,0.09090900826453795,1
7.965557333333334,9.000020000000001,8.8,6.875,9.0,7.291666666666667,7.944443333333333,5.0,7.70159,1.4598600365572851,5.0,9.000020000000001,1.7999964000072002,1.2799981381845265,0.26396733333333344,ametista,nao,escola publica,1k,11.0,0.0,1.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.19875,3.4999800000000003,9.4,4.375,8.0,7.8125,3.25001,5.0,5.905355714285714,2.4574927420975032,3.25001,9.4,1.5999968000064002,2.1485665175622457,0.29339428571428616,agata,nao,escola publica,0d,11.0,1.0,1.0,0.09090900826453795,1
6.068611666666667,6.33335,8.1,5.0,3.0,6.041666666666667,8.05555,5.0,5.932938095238096,1.8127632242251537,3.0,8.1,0.5999988000024,1.61999676000648,0.13567357142857173,quartzo,nao,escola publica,1r,13.0,2.0,1.0,0.15384603550304962,1
7.580834333333334,7.91667,6.3,6.875,7.0,8.749999999999998,7.833336666666668,10.0,7.810715238095239,1.2584411327744853,6.3,10.0,0.6999993000007,0.9163623034730132,-0.22988090476190504,ametista,nao,escola publica,4a,14.0,3.0,2.0,0.21428556122459913,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.560557333333334,9.50002,8.4,5.0,4.0,5.416666666666666,7.944443333333333,5.0,6.465875714285714,2.1060229654728224,4.0,9.50002,0.7999984000032001,1.67999664000672,0.09468161904761985,agata,nao,escola publica,1j,11.0,2.0,1.0,0.1818180165290759,1
9.616671,9.000020000000001,10.0,7.5,10.0,10.0,9.833345,10.0,9.476195,0.9449102376460596,7.5,10.0,0.9999990000010001,1.333331555557926,0.1404759999999996,topazio,sim,escola publica,0b,8.0,1.0,0.0,0.12499984375019532,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.741390666666668,9.000020000000001,9.7,7.5,4.5,7.291666666666667,7.61111,10.0,7.943256666666666,1.8717404067901913,4.5,10.0,0.44999955000045,1.2933316088911881,-0.2018659999999981,ametista,nao,escola publica,2n,10.0,1.0,0.0,0.0999999000001,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.487222666666668,10.00002,4.2,7.5,5.333333333333333,7.083333333333334,5.611103333333335,10.0,7.1039699999999995,2.2630439621226976,4.2,10.00002,0.5333328000005333,0.559999253334329,-0.6167473333333318,agata,nao,escola publica,3h,12.0,2.0,1.0,0.16666652777789354,0
5.227220000000001,7.5,3.4,2.5,6.666666666666667,6.249999999999999,5.444433333333334,5.0,5.2515857142857145,1.7867443001227579,2.5,7.5,1.3333306666720002,1.3599945600217598,-0.024365714285713658,quartzo,nao,escola publica,3h,15.0,1.0,2.0,0.06666662222225185,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.147084,6.91668,7.1,4.375,7.5,2.8125,6.58333,5.0,5.755358571428571,1.7331287392692305,2.8125,7.5,1.4999970000060001,1.6228534334778664,0.3917254285714291,agata,nao,escola joao paulo ii,1d,12.0,2.0,1.0,0.16666652777789354,1
6.004582666666666,6.25001,6.7,4.375,4.333333333333333,7.1875,5.083325,10.0,6.2755954761904755,1.9870282256855416,4.333333333333333,10.0,0.43333290000043334,1.5314250710284092,-0.2710128095238096,quartzo,nao,escola publica,5g,15.0,3.0,2.0,0.19999986666675557,1
6.906668,9.000020000000001,9.2,5.0,8.5,2.5,6.08333,5.0,6.46905,2.5234569070952384,2.5,9.2,1.6999966000068,1.83999632000736,0.4376179999999996,agata,nao,escola publica,1g,13.0,1.0,1.0,0.07692301775152481,1
8.003890666666667,7.50002,6.7,7.5,10.0,7.083333333333334,7.277776666666666,10.0,8.008732857142858,1.3875236023116715,6.7,10.0,0.9999990000010001,0.8933321422238104,-0.004842190476191277,ametista,nao,escola publica,1n,9.0,1.0,0.0,0.11111098765445816,1
8.626253,9.50002,8.6,8.75,10.0,7.8125,9.000005,5.0,8.380360714285715,1.6429143992522062,5.0,10.0,1.9999960000080002,0.9828560195931205,0.24589228571428556,topazio,sim,escola publica,1b,10.0,2.0,0.0,0.1999998000002,0
8.600003000000001,9.000020000000001,10.0,7.5,9.5,7.5,6.500005,10.0,8.571432142857143,1.3972760490321194,6.500005,10.0,0.9499990500009501,1.333331555557926,0.02857085714285823,topazio,nao,escola publica,0a,8.0,0.0,0.0,0.0,1
7.811252000000001,8.000020000000001,8.4,7.5,8.5,5.3125,6.75,10.0,7.78036,1.4780315819359207,5.3125,10.0,0.84999915000085,1.119998506668658,0.030892000000001474,ametista,nao,escola publica,2d,11.0,1.0,1.0,0.09090900826453795,1
7.201112666666667,8.500020000000001,8.2,5.0,7.5,6.666666666666667,7.722219999999999,5.0,6.941272380952381,1.446180619611424,5.0,8.500020000000001,1.4999970000060001,1.63999672000656,0.25984028571428563,agata,nao,escola publica,1r,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.776947333333334,9.000020000000001,9.6,7.5,8.5,8.958333333333332,8.055560000000002,10.0,8.801987619047619,0.864025530490669,7.5,10.0,0.84999915000085,1.2799982933356089,-0.02504028571428485,topazio,nao,escola publica,2p,11.0,1.0,1.0,0.09090900826453795,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
5.8327085,7.91667,5.7,7.5,0.0,7.34375,7.0833325,10.0,6.506250357142856,3.141095119227405,0.0,10.0,0.0,0.7599989866680178,-0.6735418571428564,quartzo,nao,escola publica,3b,11.0,1.0,1.0,0.09090900826453795,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.377085000000001,9.000020000000001,8.5,6.25,9.0,4.6875,6.916665,5.0,7.050597857142857,1.8325419490693278,4.6875,9.000020000000001,1.7999964000072002,1.3599978240034816,0.3264871428571441,ametista,nao,escola publica,1d,10.0,2.0,0.0,0.1999998000002,0
9.219448333333334,9.58335,10.0,10.0,9.333333333333334,9.166666666666666,9.8889,5.0,8.996035714285714,1.792076045282878,5.0,10.0,1.8666629333408002,0.9999990000010001,0.22341261904762,topazio,sim,rede decisao/uniao,4a,15.0,1.0,2.0,0.06666662222225185,1
7.728335333333334,9.000020000000001,7.1,7.5,9.0,7.916666666666668,7.833333333333333,5.0,7.621431428571429,1.359630040348473,5.0,9.000020000000001,1.7999964000072002,0.9466654044461275,0.10690390476190448,ametista,nao,escola publica,1k,10.0,0.0,0.0,0.0,0
8.195835666666667,8.75001,7.5,9.375,8.0,9.166666666666666,9.33334,5.0,8.160716666666668,1.5631825302994315,5.0,9.375,1.5999968000064002,0.7999991466675769,0.0351189999999999,ametista,sim,escola publica,5a,16.0,0.0,2.0,0.0,1
7.561112,8.500020000000001,6.0,7.5,10.0,7.5,7.555549999999998,5.0,7.436509999999999,1.6188941154483618,5.0,10.0,1.9999960000080002,0.7999989333347556,0.12460200000000032,ametista,nao,escola publica,1e,10.0,2.0,0.0,0.1999998000002,1
7.709585000000001,9.000020000000001,9.6,6.25,4.5,7.8125,7.916665,10.0,7.868455,1.949081508619295,4.5,10.0,0.44999955000045,1.5359975424039323,-0.1588699999999994,ametista,nao,escola publica,1m,9.0,2.0,0.0,0.22222197530891633,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
5.648752,8.000020000000001,7.9,5.0,1.25,4.6875,7.75,5.0,5.65536,2.4537827648754895,1.25,8.000020000000001,0.24999950000100002,1.5799968400063202,-0.006607999999999947,quartzo,nao,escola publica,2h,13.0,2.0,1.0,0.15384603550304962,1
8.138752,9.000020000000001,9.6,7.5,9.0,7.1875,7.75,5.0,7.862502857142857,1.5492125957155816,5.0,9.6,1.7999964000072002,1.2799982933356089,0.27624914285714297,ametista,nao,escola publica,1a,10.0,0.0,0.0,0.0,1
7.730002000000001,8.500020000000001,9.9,7.5,9.5,2.5,5.0,10.0,7.557145714285714,2.835406513234961,2.5,10.0,0.9499990500009501,1.3199982400023467,0.17285628571428635,ametista,nao,escola publica,0f,8.0,1.0,0.0,0.12499984375019532,1
7.767919,10.00002,8.6,5.0,9.0,7.8125,7.333335,5.0,7.535122142857142,1.9290281887603773,5.0,10.00002,1.7999964000072002,1.71999656000688,0.23279685714285758,ametista,nao,escola publica,0d,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.893959333333333,6.25001,7.6,5.625,4.666666666666667,7.03125,7.75,10.0,6.988989523809524,1.7233776135321617,4.666666666666667,10.0,0.4666662000004667,1.3511087091400726,-0.09503019047619077,agata,nao,escola publica,7b,17.0,2.0,3.0,0.11764698961941787,1
7.776669999999999,9.000020000000001,9.3,5.0,5.5,5.0,9.58334,10.0,7.626194285714286,2.326259177727603,5.0,10.0,0.5499994500005501,1.8599962800074403,0.15047571428571338,ametista,sim,rede decisao/uniao,2b,11.0,3.0,1.0,0.2727270247936138,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.25,8.500020000000001,10.0,7.5,10.0,2.5,6.99999,10.0,7.928572857142858,2.6992075115776375,2.5,10.0,0.9999990000010001,1.333331555557926,0.321427142857142,ametista,nao,escola publica,0h,8.0,0.0,0.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.631250000000001,9.000020000000001,10.0,7.5,9.0,7.8125,6.99999,10.0,8.616072857142857,1.1991938885033602,6.99999,10.0,0.8999991000009,1.333331555557926,0.015177142857144332,topazio,nao,escola publica,0c,8.0,0.0,0.0,0.0,1
7.008611666666667,7.08333,8.8,5.625,5.333333333333333,8.333333333333334,7.888893333333335,5.0,6.86627,1.5469362092105374,5.0,8.8,1.0666645333376,1.5644416632148213,0.1423416666666668,agata,nao,escola publica,5b,16.0,0.0,2.0,0.0,1
6.966111333333335,9.000020000000001,6.9,7.5,4.5,7.916666666666668,6.222213333333333,10.0,7.434128571428572,1.8090530009422028,4.5,10.0,0.44999955000045,0.9199987733349689,-0.46801723809523743,agata,nao,escola publica,2f,11.0,1.0,1.0,0.09090900826453795,1
8.340419,8.500020000000001,9.9,7.5,9.5,8.4375,7.583335,5.0,8.060122142857143,1.6175976667161325,5.0,9.9,1.8999962000076,1.3199982400023467,0.2802968571428579,ametista,nao,escola publica,2d,13.0,1.0,1.0,0.07692301775152481,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.794168000000001,9.000020000000001,8.7,7.5,8.0,7.708333333333334,7.666663333333333,5.0,7.65357380952381,1.2971857384387924,5.0,9.000020000000001,1.5999968000064002,1.1599984533353955,0.14059419047619048,ametista,nao,escola publica,2c,14.0,1.0,2.0,0.0714285204081997,1
8.004724,8.500020000000001,8.1,7.5,10.0,7.291666666666667,7.777776666666667,5.0,7.738494761904762,1.504573272533343,5.0,10.0,1.9999960000080002,1.07999856000192,0.2662292380952378,ametista,nao,escola publica,1h,10.0,1.0,0.0,0.0999999000001,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.431669,9.50002,8.2,6.25,9.0,7.5,8.333335,10.0,8.397622142857141,1.2653687633250668,6.25,10.0,0.8999991000009,1.3119979008033587,0.034046857142858045,ametista,nao,rede decisao/uniao,2b,10.0,2.0,0.0,0.1999998000002,0
6.066944666666666,5.83334,6.8,7.5,1.5,5.624999999999999,7.555553333333333,10.0,6.401984761904762,2.6011857708494874,1.5,10.0,0.14999985000015,0.9066654577793897,-0.33504009523809586,quartzo,nao,escola publica,2j,11.0,1.0,1.0,0.09090900826453795,1
7.709168666666667,9.000020000000001,9.9,7.5,3.5,8.125,7.833333333333333,10.0,7.979764761904762,2.2041845251003975,3.5,10.0,0.34999965000035,1.3199982400023467,-0.270596095238095,ametista,nao,escola publica,2g,9.0,1.0,0.0,0.11111098765445816,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
5.660002,7.50002,7.3,5.0,4.0,2.5,7.0,5.0,5.471431428571429,1.8812392572222931,2.5,7.50002,0.7999984000032001,1.4599970800058402,0.18857057142857148,quartzo,nao,escola publica,1g,12.0,1.0,1.0,0.08333326388894677,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.730835000000001,9.000020000000001,3.3,5.0,7.0,6.875,7.916665,10.0,7.013097857142857,2.292915859976581,3.3,10.0,0.6999993000007,0.6599986800026401,-0.2822628571428565,agata,nao,escola publica,2m,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.851389666666667,7.91667,7.0,7.5,7.666666666666667,8.541666666666666,7.611113333333334,10.0,8.033730952380953,0.983592579718208,7.0,10.0,0.7666659000007667,0.9333320888905482,-0.1823412857142861,ametista,nao,escola publica,4l,14.0,2.0,2.0,0.1428570408163994,0
7.044585,8.500020000000001,7.9,8.125,2.5,7.1875,7.916665,10.0,7.447026428571428,2.347065102695127,2.5,10.0,0.24999975000025002,0.9723064956227747,-0.4024414285714286,agata,nao,escola publica,2m,11.0,2.0,1.0,0.1818180165290759,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.070001999999999,8.500020000000001,9.6,7.5,6.5,7.5,7.5,10.0,8.157145714285715,1.2673566041023754,6.5,10.0,0.64999935000065,1.2799982933356089,-0.0871437142857161,ametista,nao,escola publica,2n,11.0,1.0,1.0,0.09090900826453795,1
7.458336000000001,7.50002,9.0,6.875,6.0,8.541666666666668,8.333336666666668,5.0,7.321431904761904,1.454701486697347,5.0,9.0,1.1999976000048,1.3090890049614474,0.13690409523809688,ametista,nao,escola publica,2r,12.0,2.0,1.0,0.16666652777789354,0
8.703753666666667,10.00002,7.3,10.0,8.333333333333334,8.4375,8.666675,10.0,8.962504047619047,1.0608294416284803,7.3,10.00002,0.8333325000008335,0.7299992700007301,-0.2587503809523799,topazio,sim,rede decisao/uniao,3a,13.0,4.0,1.0,0.30769207100609924,1
